ID_Trajet,ID_Chauffeur,ID_Client,Date_Heure,Prix,Distance,Temps_Trajet,Type_Trajet,Conditions_Traffic,Notes_Client,Nombre_Passagers
3717,355,19,2023-12-08 22:32:34,19.25135242198194,7.28,0 days 04:14:00,UberSUV,Moyen,,1
3718,49,1331,2023-08-13 12:57:49,42.09911134037809,15.92,0 days 08:07:00,UberSUV,Elevé,,4
3719,230,1126,2023-07-16 15:31:50,3.173299849777243,1.2,0 days 00:36:00,UberBlack,Moyen,Mauvais,2
3720,442,1231,2023-05-16 05:44:03,54.554313250753765,20.63,0 days 13:51:00,UberX,Faible,Bien,2
3721,489,1013,2023-04-05 07:44:14,72.43056907116556,27.39,0 days 17:45:00,UberX,Elevé,,4
3722,361,1428,2023-07-03 00:37:26,34.9591866783793,13.22,0 days 10:47:00,UberPool,Faible,,4
3723,191,1043,2023-07-18 23:41:06,38.44981651313426,14.54,0 days 13:26:00,UberBlack,Moyen,Bien,1
3724,384,1288,2023-04-09 20:55:18,10.947884481731487,4.14,0 days 02:29:00,UberBlack,Elevé,Mauvais,4
3725,417,881,2023-10-04 02:10:31,54.81875490490187,20.73,0 days 12:25:00,UberBlack,Moyen,,2
3726,34,228,2023-01-01 05:39:29,57.09295313057556,21.59,0 days 19:12:00,UberPool,Elevé,,2
3727,115,333,2023-06-08 14:48:26,72.98589654487658,27.6,0 days 15:27:00,UberSUV,Elevé,Mauvais,1
3728,292,1030,2023-04-29 12:21:34,76.97896552251295,29.11,1 days 02:05:00,UberSUV,Faible,Mauvais,3
3729,495,1029,2023-03-08 09:16:15,34.615412527986756,13.09,0 days 11:06:00,UberBlack,Faible,,1
3730,284,1204,2023-05-14 05:55:37,43.73864959609633,16.54,0 days 13:41:00,UberX,Moyen,Moyen,2
3731,429,826,2023-10-08 18:05:22,24.989736316995785,9.45,0 days 05:26:00,UberSUV,Moyen,Bien,2
3732,309,952,2023-01-28 10:25:38,47.25572359626611,17.87,0 days 15:56:00,UberX,Faible,,3
3733,162,758,2023-01-29 11:39:07,31.23055935489103,11.81,0 days 10:19:00,UberBlack,Moyen,Moyen,3
3734,493,403,2023-09-30 07:29:21,26.814383730617703,10.14,0 days 10:06:00,UberX,Faible,Mauvais,4
3735,11,840,2023-06-05 08:57:25,26.84082789603251,10.15,0 days 08:40:00,UberX,Faible,Moyen,2
3736,186,128,2023-10-09 23:37:51,35.646734979164364,13.48,0 days 07:43:00,UberBlack,Faible,Mauvais,1
3737,365,130,2023-01-29 00:55:18,57.225173957649616,21.64,0 days 20:24:00,UberPool,Moyen,Mauvais,1
3738,244,1195,2023-11-18 09:12:16,60.18692048410838,22.76,0 days 16:53:00,UberPool,Faible,Bien,4
3739,181,1255,2023-04-13 23:45:46,16.13094090303432,6.1,0 days 03:39:00,UberBlack,Moyen,Bien,1
3740,74,1427,2023-07-28 10:48:01,41.80822552081518,15.81,0 days 14:07:00,UberPool,Elevé,Moyen,2
3741,435,913,2023-11-05 19:56:32,25.148401309484647,9.51,0 days 04:50:00,UberX,Moyen,,1
3742,232,394,2023-06-17 01:02:47,58.044943085508734,21.95,0 days 15:08:00,UberPool,Elevé,Moyen,4
3743,370,950,2023-04-13 01:38:25,20.600004858137268,7.79,0 days 06:27:00,UberPool,Moyen,Moyen,3
3744,295,1226,2023-03-05 21:34:08,67.85572845440338,25.66,0 days 13:29:00,UberPool,Elevé,,2
3745,322,212,2023-08-29 00:18:19,28.92991696380253,10.94,0 days 06:23:00,UberX,Moyen,Moyen,4
3746,133,948,2023-05-31 11:54:31,14.279849323997594,5.4,0 days 03:16:00,UberSUV,Elevé,Bien,1
3747,187,176,2023-12-04 19:03:58,6.611041353702589,2.5,0 days 02:15:00,UberX,Faible,,4
3748,272,7,2023-07-24 01:34:06,54.76586657407225,20.71,0 days 11:33:00,UberX,Moyen,Bien,2
3749,52,1474,2023-08-23 12:53:17,70.89680747710656,26.81,1 days 02:17:00,UberX,Moyen,,1
3750,499,1489,2023-06-01 02:58:57,68.62260925143288,25.95,0 days 18:07:00,UberPool,Faible,,4
3751,238,471,2023-07-29 10:51:43,26.57638624188441,10.05,0 days 06:09:00,UberSUV,Faible,Bien,3
3752,421,564,2023-09-18 00:30:27,31.812330994016857,12.03,0 days 10:51:00,UberBlack,Elevé,Moyen,1
3753,425,473,2023-06-25 18:09:59,58.044943085508734,21.95,0 days 13:19:00,UberBlack,Moyen,,1
3754,142,1449,2023-10-11 21:57:10,50.21747012272486,18.99,0 days 13:36:00,UberBlack,Faible,Bien,2
3755,325,628,2023-10-26 17:55:59,72.16612741701746,27.29,0 days 14:41:00,UberX,Faible,,1
3756,164,477,2023-08-15 17:39:46,54.81875490490187,20.73,0 days 12:49:00,UberPool,Elevé,,3
3757,301,1029,2023-08-11 06:30:57,32.31477013689826,12.22,0 days 11:45:00,UberSUV,Moyen,Bien,4
3758,168,799,2023-11-16 00:52:58,32.65854428729079,12.35,0 days 11:00:00,UberBlack,Elevé,,1
3759,216,726,2023-10-02 10:05:36,74.59899063518002,28.21,0 days 17:21:00,UberSUV,Elevé,,2
3760,197,501,2023-09-29 22:38:18,74.44032564269115,28.15,0 days 23:24:00,UberX,Faible,Mauvais,3
3761,433,761,2023-10-18 03:10:32,70.50014499588441,26.66,1 days 02:36:00,UberX,Faible,Mauvais,2
3762,44,1459,2023-07-27 11:16:41,50.058805130236,18.93,0 days 17:08:00,UberPool,Elevé,Bien,4
3763,190,687,2023-06-11 01:35:04,21.261108993507523,8.04,0 days 07:25:00,UberSUV,Elevé,,3
3764,477,1065,2023-07-21 05:28:33,51.88345254385792,19.62,0 days 11:31:00,UberPool,Elevé,,3
3765,421,573,2023-12-26 02:32:31,7.774584631954244,2.94,0 days 02:25:00,UberSUV,Moyen,Mauvais,1
3766,357,1409,2023-07-26 18:31:48,56.4318489952053,21.34,0 days 19:07:00,UberBlack,Moyen,Moyen,1
3767,364,1143,2023-12-19 09:15:42,48.65726436325105,18.4,0 days 09:27:00,UberSUV,Elevé,Bien,3
3768,483,1330,2023-09-27 09:49:28,54.395648258264906,20.57,0 days 11:01:00,UberPool,Faible,,3
3769,101,580,2023-09-26 22:31:35,67.74995179274414,25.62,0 days 22:14:00,UberBlack,Elevé,Bien,3
3770,155,58,2023-04-30 23:28:00,5.738383895013847,2.17,0 days 02:03:00,UberX,Elevé,Bien,4
3771,367,371,2023-04-01 20:43:06,38.26470735523059,14.47,0 days 07:50:00,UberPool,Elevé,Moyen,1
3772,373,271,2023-06-21 12:12:50,73.03878487570621,27.62,1 days 01:09:00,UberBlack,Elevé,,1
3773,260,850,2023-04-03 16:37:45,24.883959655336547,9.41,0 days 09:13:00,UberSUV,Elevé,Moyen,1
3774,443,46,2023-08-12 13:08:20,61.45624042401926,23.24,0 days 21:58:00,UberBlack,Faible,Bien,2
3775,274,757,2023-12-25 17:09:17,65.76663938663336,24.87,0 days 19:45:00,UberSUV,Moyen,Bien,3
3776,36,46,2023-02-07 17:30:36,33.21387176100181,12.56,0 days 10:56:00,UberX,Elevé,Bien,3
3777,405,29,2023-11-09 18:53:55,52.94121916045033,20.02,0 days 14:10:00,UberPool,Faible,Mauvais,2
3778,297,718,2023-08-04 08:32:05,46.9648377767032,17.76,0 days 11:27:00,UberPool,Faible,Bien,3
3779,471,1301,2023-11-16 12:12:30,37.49782655820108,14.18,0 days 07:32:00,UberBlack,Faible,,4
3780,50,781,2023-12-05 10:53:42,56.66984648393859,21.43,0 days 17:32:00,UberBlack,Faible,Bien,1
3781,268,483,2023-05-13 02:04:44,30.675231881180014,11.6,0 days 07:57:00,UberBlack,Elevé,Bien,2
3782,107,1187,2023-09-20 08:25:38,49.84725180691753,18.85,0 days 11:38:00,UberSUV,Elevé,Moyen,1
3783,254,545,2023-06-22 12:26:48,41.80822552081518,15.81,0 days 13:53:00,UberSUV,Elevé,Moyen,2
3784,175,218,2023-06-01 14:47:33,9.837229534309452,3.72,0 days 02:22:00,UberSUV,Elevé,Moyen,1
3785,291,1358,2023-06-26 02:55:07,59.42003968707887,22.47,0 days 16:04:00,UberSUV,Moyen,Bien,4
3786,188,239,2023-08-21 17:02:14,52.729665837131854,19.94,0 days 15:39:00,UberBlack,Elevé,Mauvais,2
3787,128,1445,2023-10-12 12:25:14,38.31759568606021,14.49,0 days 14:05:00,UberSUV,Elevé,Bien,3
3788,384,383,2023-11-21 23:10:44,14.385625985656835,5.44,0 days 03:42:00,UberSUV,Moyen,Moyen,4
3789,492,1050,2023-11-19 06:23:53,67.67061929649971,25.59,0 days 21:29:00,UberBlack,Elevé,Bien,4
3790,282,701,2023-10-15 05:48:24,73.19744986819506,27.68,0 days 17:29:00,UberBlack,Moyen,Mauvais,1
3791,195,1016,2023-07-04 09:24:56,70.92325164252138,26.82,0 days 18:54:00,UberPool,Faible,Bien,3
3792,3,512,2023-10-19 01:47:21,5.315277248376881,2.01,0 days 01:43:00,UberPool,Moyen,,2
3793,407,1494,2023-01-24 05:47:43,35.06496334003853,13.26,0 days 08:32:00,UberX,Moyen,Mauvais,3
3794,96,1231,2023-04-07 03:35:31,17.13581918879711,6.48,0 days 05:45:00,UberBlack,Moyen,Moyen,4
3795,259,1027,2023-04-23 06:08:45,5.764828060428658,2.18,0 days 01:32:00,UberBlack,Faible,Mauvais,1
3796,415,754,2023-04-11 14:38:37,28.26881282843227,10.69,0 days 06:51:00,UberX,Elevé,Mauvais,1
3797,221,1098,2023-10-21 18:42:03,45.245967024740516,17.11,0 days 15:40:00,UberX,Elevé,Mauvais,4
3798,188,845,2023-10-20 22:33:47,28.374589490091513,10.73,0 days 06:05:00,UberX,Moyen,Moyen,3
3799,458,869,2023-07-28 22:43:52,7.9068054590282975,2.99,0 days 02:24:00,UberSUV,Moyen,Bien,3
3800,28,292,2023-04-04 23:36:28,58.309384739656835,22.05,0 days 19:22:00,UberX,Moyen,Moyen,4
3801,366,994,2023-03-13 21:19:48,6.373043864969296,2.41,0 days 01:36:00,UberX,Faible,Moyen,4
3802,81,1201,2023-08-26 00:08:11,65.42286523624082,24.74,0 days 23:25:00,UberX,Elevé,Bien,4
3803,168,1291,2023-03-22 11:46:12,9.070348737279954,3.43,0 days 03:09:00,UberBlack,Faible,Bien,2
3804,29,244,2023-03-07 19:47:26,45.03441370142204,17.03,0 days 11:13:00,UberX,Faible,Moyen,4
3805,498,1075,2023-10-11 07:58:51,50.85213009268032,19.23,0 days 13:05:00,UberSUV,Elevé,Bien,1
3806,497,757,2023-04-28 19:10:11,11.476767790027694,4.34,0 days 03:28:00,UberX,Elevé,Bien,4
3807,333,784,2023-10-10 14:47:39,57.93916642384949,21.91,0 days 14:59:00,UberSUV,Moyen,Mauvais,4
3808,244,787,2023-02-17 13:33:46,4.1517339701252265,1.57,0 days 01:11:00,UberSUV,Faible,Bien,3
3809,106,1437,2023-10-28 17:37:43,9.281902060598435,3.51,0 days 01:48:00,UberX,Faible,Bien,3
3810,478,759,2023-03-21 21:06:12,51.61901088970981,19.52,0 days 14:31:00,UberPool,Faible,Mauvais,2
3811,187,104,2023-05-09 01:26:29,22.794870587566525,8.62,0 days 08:04:00,UberSUV,Moyen,,3
3812,417,911,2023-10-29 19:00:53,55.47985904027213,20.98,0 days 12:00:00,UberBlack,Faible,Mauvais,2
3813,66,1178,2023-02-04 23:56:46,76.02697556757977,28.75,1 days 01:17:00,UberPool,Moyen,Mauvais,1
3814,42,975,2023-01-20 06:31:56,73.8056656727357,27.91,1 days 01:59:00,UberX,Moyen,Moyen,4
3815,417,219,2023-07-28 22:04:28,52.8618866642059,19.99,0 days 19:29:00,UberX,Faible,Bien,1
3816,258,950,2023-12-21 15:12:14,61.08602210821193,23.1,0 days 20:19:00,UberX,Faible,Mauvais,4
3817,114,71,2023-09-23 21:02:11,29.69679776083203,11.23,0 days 07:35:00,UberPool,Elevé,Moyen,2
3818,266,1490,2023-04-28 10:04:57,60.37202964201204,22.83,0 days 14:25:00,UberBlack,Faible,Bien,1
3819,167,399,2023-07-23 13:00:35,75.52453642469837,28.56,1 days 01:05:00,UberPool,Elevé,Moyen,1
3820,333,417,2023-03-08 11:40:36,49.42414516028056,18.69,0 days 13:06:00,UberPool,Faible,,3
3821,285,1108,2023-05-14 09:56:19,8.488577098154124,3.21,0 days 01:52:00,UberBlack,Elevé,,2
3822,92,53,2023-02-06 13:58:59,64.70887277004094,24.47,0 days 17:13:00,UberBlack,Faible,Mauvais,1
3823,388,789,2023-04-25 02:51:55,23.72041637708489,8.97,0 days 05:58:00,UberPool,Moyen,Bien,2
3824,32,1000,2023-08-01 08:56:47,4.178178135540037,1.58,0 days 01:27:00,UberSUV,Faible,Moyen,2
3825,212,811,2023-07-31 09:12:26,23.112200572544253,8.74,0 days 08:32:00,UberX,Faible,Moyen,3
3826,430,136,2023-10-12 03:18:03,53.91965328079832,20.39,0 days 15:37:00,UberX,Moyen,,4
3827,359,949,2023-01-11 01:16:29,24.328632181625526,9.2,0 days 07:22:00,UberPool,Moyen,,1
3828,194,247,2023-04-13 05:46:04,21.869324798048165,8.27,0 days 06:35:00,UberSUV,Faible,Bien,1
3829,497,276,2023-02-05 15:44:03,78.80361293613487,29.8,0 days 23:12:00,UberX,Elevé,Bien,3
3830,413,184,2023-03-04 13:50:10,25.17484547489946,9.52,0 days 08:46:00,UberBlack,Faible,,2
3831,199,268,2023-09-18 08:59:33,65.15842358209272,24.64,0 days 22:53:00,UberSUV,Elevé,,1
3832,155,439,2023-05-06 05:32:11,57.48961561179771,21.74,0 days 12:03:00,UberX,Elevé,Moyen,1
3833,346,121,2023-12-10 09:05:24,69.9183733567586,26.44,0 days 14:44:00,UberPool,Faible,Bien,4
3834,347,108,2023-12-27 18:48:06,70.18281501090668,26.54,0 days 13:39:00,UberX,Faible,,4
3835,424,562,2023-07-16 20:34:58,28.004371174284167,10.59,0 days 08:31:00,UberBlack,Moyen,Bien,2
3836,190,1096,2023-11-07 04:46:59,64.62954027379652,24.44,0 days 14:20:00,UberPool,Elevé,,4
3837,200,298,2023-08-06 13:48:22,40.64468224256352,15.37,0 days 08:48:00,UberSUV,Moyen,Moyen,3
3838,170,135,2023-11-26 09:16:42,74.44032564269115,28.15,0 days 15:37:00,UberSUV,Moyen,Bien,4
3839,417,712,2023-01-07 21:14:22,43.447763776533414,16.43,0 days 09:47:00,UberX,Faible,Mauvais,1
3840,229,756,2023-12-25 08:26:51,46.91194944587357,17.74,0 days 16:28:00,UberPool,Faible,Bien,2
3841,60,1456,2023-01-12 00:23:14,67.51195430401084,25.53,0 days 15:02:00,UberSUV,Moyen,,4
3842,100,1299,2023-01-04 07:02:25,16.55404754967128,6.26,0 days 04:35:00,UberBlack,Faible,,1
3843,4,999,2023-06-12 23:46:00,74.59899063518002,28.21,1 days 02:16:00,UberSUV,Moyen,Bien,3
3844,140,196,2023-11-06 11:26:03,47.573053581243826,17.99,0 days 17:44:00,UberPool,Elevé,Mauvais,4
3845,124,1044,2023-08-11 05:35:43,26.92016039227694,10.18,0 days 06:36:00,UberSUV,Moyen,,2
3846,141,157,2023-10-09 01:21:56,16.580491715086094,6.27,0 days 04:24:00,UberSUV,Elevé,,2
3847,61,380,2023-11-04 19:52:22,33.848531730957255,12.8,0 days 10:44:00,UberSUV,Elevé,,4
3848,46,1126,2023-08-14 16:44:12,14.412070151071644,5.45,0 days 05:21:00,UberSUV,Faible,Bien,1
3849,395,152,2023-07-26 20:32:40,3.9666248122215535,1.5,0 days 01:24:00,UberSUV,Faible,,1
3850,4,611,2023-11-02 14:45:44,36.22850661829019,13.7,0 days 12:01:00,UberPool,Faible,Mauvais,2
3851,380,1495,2023-01-09 23:46:53,7.589475474050572,2.87,0 days 02:10:00,UberBlack,Elevé,Bien,2
3852,172,1034,2023-05-11 06:34:47,74.75765562766888,28.27,1 days 01:35:00,UberBlack,Faible,,1
3853,354,1200,2023-07-08 21:59:16,22.054433955951836,8.34,0 days 07:48:00,UberX,Elevé,Moyen,4
3854,360,901,2023-07-02 01:08:26,47.14994693460686,17.83,0 days 13:41:00,UberBlack,Elevé,Bien,3
3855,381,1453,2023-05-10 00:17:56,5.606163067939796,2.12,0 days 02:03:00,UberBlack,Faible,Moyen,2
3856,302,212,2023-12-05 05:55:41,50.455467611458154,19.08,0 days 15:28:00,UberBlack,Moyen,Moyen,1
3857,172,389,2023-01-14 23:00:22,49.5299218219398,18.73,0 days 09:25:00,UberBlack,Elevé,Bien,3
3858,250,457,2023-06-16 14:39:07,17.664702497093316,6.68,0 days 05:24:00,UberX,Elevé,Bien,2
3859,154,996,2023-12-08 16:42:07,3.9137364813919326,1.48,0 days 00:49:00,UberBlack,Moyen,Moyen,4
3860,22,1471,2023-02-13 06:40:03,48.39282270910295,18.3,0 days 12:36:00,UberSUV,Elevé,Mauvais,4
3861,494,24,2023-05-14 10:12:53,36.38717161077905,13.76,0 days 11:59:00,UberPool,Moyen,,3
3862,500,1003,2023-04-03 12:24:24,20.73222568521132,7.84,0 days 04:52:00,UberPool,Elevé,Bien,1
3863,146,1443,2023-09-26 21:38:01,24.196411354551476,9.15,0 days 08:02:00,UberSUV,Moyen,Moyen,2
3864,296,491,2023-05-13 01:02:15,15.205395113515955,5.75,0 days 04:35:00,UberBlack,Elevé,Moyen,4
3865,334,599,2023-04-21 12:26:07,25.227733805729077,9.54,0 days 06:12:00,UberPool,Elevé,Mauvais,4
3866,269,732,2023-09-09 16:56:20,31.336336016550273,11.85,0 days 07:10:00,UberPool,Elevé,Mauvais,2
3867,194,944,2023-04-01 11:09:11,13.010529384086695,4.92,0 days 04:05:00,UberBlack,Moyen,Bien,3
3868,322,1107,2023-08-06 03:45:49,10.022338692213125,3.79,0 days 02:43:00,UberX,Faible,Moyen,2
3869,237,1388,2023-11-17 10:14:10,64.44443111589284,24.37,0 days 12:44:00,UberX,Elevé,Mauvais,3
3870,70,1136,2023-11-03 19:09:07,17.98203248207104,6.8,0 days 04:58:00,UberPool,Moyen,Moyen,3
3871,312,354,2023-08-29 02:35:55,12.322981083301627,4.66,0 days 04:37:00,UberPool,Faible,Moyen,4
3872,279,145,2023-06-26 09:12:37,51.09012758141361,19.32,0 days 11:33:00,UberPool,Elevé,Moyen,2
3873,383,1443,2023-07-04 22:14:27,19.859568226522576,7.51,0 days 04:28:00,UberBlack,Elevé,Mauvais,2
3874,439,1270,2023-11-17 12:24:51,41.75533718998555,15.79,0 days 10:36:00,UberSUV,Faible,Mauvais,1
3875,231,787,2023-02-15 18:13:32,66.00463687536666,24.96,0 days 14:51:00,UberX,Moyen,Mauvais,2
3876,461,1435,2023-04-04 17:04:42,36.836722422830825,13.93,0 days 08:05:00,UberBlack,Faible,Mauvais,3
3877,201,907,2023-02-16 11:01:57,11.582544451686935,4.38,0 days 02:48:00,UberX,Faible,Mauvais,3
3878,15,806,2023-07-12 03:20:54,7.589475474050572,2.87,0 days 01:29:00,UberBlack,Moyen,,4
3879,152,1106,2023-05-15 23:12:47,17.74403499333775,6.71,0 days 04:28:00,UberPool,Elevé,Mauvais,2
3880,38,1176,2023-06-13 12:12:03,38.370484016889826,14.51,0 days 12:39:00,UberSUV,Faible,Mauvais,4
3881,408,1181,2023-09-03 04:52:04,26.232612091491873,9.92,0 days 08:19:00,UberX,Elevé,Bien,4
3882,54,1358,2023-06-02 19:39:13,14.14762849692354,5.35,0 days 05:11:00,UberBlack,Elevé,Bien,3
3883,426,1288,2023-07-22 17:33:41,7.695252135709814,2.91,0 days 01:53:00,UberX,Elevé,,3
3884,249,1193,2023-12-22 09:04:22,53.628767461235405,20.28,0 days 10:55:00,UberBlack,Elevé,Moyen,1
3885,67,220,2023-03-18 03:34:05,69.54815504095124,26.3,0 days 18:29:00,UberSUV,Elevé,,2
3886,149,603,2023-11-14 11:10:57,64.33865445423359,24.33,0 days 22:14:00,UberPool,Faible,,1
3887,8,448,2023-07-24 12:57:19,25.650840452366044,9.7,0 days 05:54:00,UberX,Elevé,Mauvais,1
3888,484,904,2023-07-16 08:43:08,38.44981651313426,14.54,0 days 14:10:00,UberSUV,Elevé,Mauvais,2
3889,164,459,2023-08-10 15:27:20,34.641856693401564,13.1,0 days 10:50:00,UberBlack,Faible,,2
3890,399,1240,2023-02-04 23:18:50,77.66651382329802,29.37,0 days 21:36:00,UberBlack,Moyen,Moyen,3
3891,214,740,2023-09-26 16:44:34,55.50630320568693,20.99,0 days 12:26:00,UberSUV,Elevé,,3
3892,271,318,2023-12-01 07:58:14,38.396928182304634,14.52,0 days 09:13:00,UberBlack,Moyen,Bien,4
3893,195,915,2023-03-21 02:53:04,63.78332698052258,24.12,0 days 23:18:00,UberPool,Elevé,Moyen,1
3894,111,117,2023-02-20 17:45:48,50.87857425809512,19.24,0 days 18:31:00,UberSUV,Faible,Mauvais,4
3895,201,1071,2023-09-26 06:55:12,74.83698812391332,28.3,0 days 21:52:00,UberBlack,Faible,Mauvais,4
3896,336,677,2023-12-31 23:27:03,21.869324798048165,8.27,0 days 07:25:00,UberX,Moyen,Mauvais,3
3897,321,48,2023-07-10 01:08:21,49.74147514525828,18.81,0 days 12:56:00,UberBlack,Moyen,Bien,2
3898,194,1225,2023-11-09 19:05:41,52.41233585215413,19.82,0 days 10:29:00,UberSUV,Elevé,Mauvais,1
3899,19,1185,2023-06-09 21:03:15,65.52864189790007,24.78,0 days 15:43:00,UberBlack,Moyen,Moyen,1
3900,51,491,2023-08-16 21:07:20,34.24519421217941,12.95,0 days 07:22:00,UberX,Moyen,Mauvais,4
3901,79,1421,2023-07-16 15:11:30,46.4888427992366,17.58,0 days 10:23:00,UberX,Elevé,Bien,1
3902,332,999,2023-01-07 11:47:52,16.871377534649007,6.38,0 days 05:02:00,UberBlack,Elevé,,1
3903,224,1050,2023-06-22 18:02:17,16.18382923386394,6.12,0 days 03:27:00,UberX,Faible,Mauvais,2
3904,99,952,2023-06-25 11:27:00,46.145068648844074,17.45,0 days 12:57:00,UberSUV,Faible,,1
3905,194,643,2023-12-05 04:48:16,48.92170601739916,18.5,0 days 09:51:00,UberPool,Elevé,Bien,1
3906,139,15,2023-09-05 22:14:57,66.87729433405539,25.29,0 days 13:24:00,UberBlack,Moyen,Moyen,4
3907,285,839,2023-09-25 12:34:18,55.29474988236846,20.91,0 days 20:05:00,UberBlack,Elevé,,1
3908,138,610,2023-12-17 19:29:29,42.60155048325948,16.11,0 days 14:28:00,UberX,Moyen,Bien,2
3909,326,1207,2023-09-13 23:46:12,68.99282756724023,26.09,0 days 21:51:00,UberX,Elevé,,2
3910,451,59,2023-04-07 18:02:42,30.49012272327634,11.53,0 days 10:27:00,UberPool,Moyen,Moyen,3
3911,430,831,2023-01-31 12:26:11,73.46189152234318,27.78,0 days 22:26:00,UberSUV,Moyen,Moyen,3
3912,321,956,2023-09-30 15:29:38,43.23621045321494,16.35,0 days 11:51:00,UberX,Moyen,Bien,1
3913,8,205,2023-11-19 12:37:55,48.12838105495485,18.2,0 days 12:16:00,UberPool,Moyen,Mauvais,1
3914,39,285,2023-06-02 10:19:30,12.428757744960867,4.7,0 days 03:26:00,UberBlack,Moyen,Bien,1
3915,104,597,2023-05-15 09:47:55,62.83133702558941,23.76,0 days 12:24:00,UberBlack,Moyen,,4
3916,34,786,2023-07-07 05:39:15,35.46162582126069,13.41,0 days 07:31:00,UberBlack,Faible,Bien,3
3917,317,293,2023-09-18 11:36:51,25.83594961026972,9.77,0 days 06:07:00,UberBlack,Moyen,Moyen,4
3918,89,11,2023-02-02 14:48:08,36.86316658824563,13.94,0 days 12:21:00,UberBlack,Moyen,Moyen,1
3919,320,297,2023-12-20 02:36:17,8.80590708313185,3.33,0 days 02:35:00,UberX,Elevé,Moyen,3
3920,495,1466,2023-12-31 15:06:08,61.509128754848895,23.26,0 days 14:37:00,UberPool,Elevé,Moyen,2
3921,202,1139,2023-06-09 18:24:42,29.67035359541722,11.22,0 days 09:37:00,UberBlack,Elevé,Bien,1
3922,364,555,2023-09-09 06:42:21,75.577424755528,28.58,0 days 16:27:00,UberBlack,Moyen,Bien,3
3923,6,1022,2023-10-28 11:19:15,45.748406167621916,17.3,0 days 09:32:00,UberX,Elevé,Mauvais,3
3924,190,1398,2023-12-27 16:35:04,13.089861880331126,4.95,0 days 03:03:00,UberBlack,Faible,,1
3925,32,643,2023-06-19 12:04:49,29.088581956291392,11.0,0 days 10:14:00,UberBlack,Moyen,Mauvais,2
3926,261,125,2023-10-18 16:21:25,69.01927173265503,26.1,0 days 19:53:00,UberPool,Faible,Mauvais,3
3927,420,191,2023-12-02 10:25:31,30.067016076639373,11.37,0 days 09:17:00,UberBlack,Faible,Mauvais,2
3928,162,755,2023-01-03 08:12:38,69.9183733567586,26.44,0 days 18:07:00,UberPool,Faible,Mauvais,4
3929,200,598,2023-06-02 08:48:16,35.83184413706803,13.55,0 days 07:04:00,UberX,Elevé,Moyen,3
3930,143,894,2023-05-07 00:25:23,77.00540968792777,29.12,0 days 15:43:00,UberX,Elevé,,4
3931,464,1090,2023-04-12 01:41:42,74.22877231937267,28.07,0 days 19:07:00,UberX,Moyen,Moyen,1
3932,415,962,2023-10-31 08:12:34,8.012582120687538,3.03,0 days 02:50:00,UberX,Faible,Mauvais,4
3933,277,841,2023-01-13 23:06:19,73.91144233439495,27.95,0 days 14:32:00,UberSUV,Faible,Bien,3
3934,266,1061,2023-09-27 03:26:11,76.45008221421674,28.91,0 days 23:38:00,UberPool,Moyen,,3
3935,268,452,2023-11-01 18:36:36,51.8305642130283,19.6,0 days 17:21:00,UberX,Moyen,Mauvais,1
3936,306,1281,2023-11-24 19:47:18,6.2672672033100545,2.37,0 days 02:19:00,UberBlack,Elevé,Moyen,3
3937,395,1253,2023-02-05 16:49:02,66.74507350698134,25.24,0 days 22:33:00,UberPool,Moyen,Moyen,2
3938,303,924,2023-09-21 11:49:58,65.42286523624082,24.74,1 days 00:02:00,UberBlack,Elevé,Mauvais,1
3939,17,854,2023-12-29 03:06:03,48.52504353617701,18.35,0 days 14:00:00,UberSUV,Moyen,Mauvais,4
3940,383,639,2023-07-31 00:02:11,37.81515654317881,14.3,0 days 09:44:00,UberPool,Elevé,Bien,2
3941,368,269,2023-07-09 05:25:38,25.04262464782541,9.47,0 days 06:55:00,UberPool,Faible,Moyen,1
3942,11,806,2023-04-19 12:30:53,6.240823037895244,2.36,0 days 01:22:00,UberX,Elevé,,2
3943,288,257,2023-01-16 08:44:38,16.97715419630825,6.42,0 days 06:11:00,UberBlack,Elevé,,2
3944,151,1376,2023-02-24 15:51:03,77.74584631954245,29.4,0 days 18:57:00,UberBlack,Faible,Mauvais,1
3945,62,1049,2023-01-18 00:45:58,46.118624483429265,17.44,0 days 13:54:00,UberBlack,Elevé,Mauvais,2
3946,457,1128,2023-02-20 21:02:52,10.41900117343528,3.94,0 days 02:48:00,UberSUV,Elevé,Mauvais,2
3947,425,1483,2023-09-30 20:41:20,64.70887277004094,24.47,0 days 13:30:00,UberBlack,Faible,,1
3948,159,1010,2023-09-30 18:35:54,19.27779658739675,7.29,0 days 07:08:00,UberSUV,Moyen,Bien,2
3949,125,934,2023-09-08 02:18:16,4.733505609251054,1.79,0 days 01:15:00,UberBlack,Moyen,Bien,2
3950,442,481,2023-07-22 08:32:03,49.87369597233233,18.86,0 days 10:37:00,UberSUV,Moyen,,3
3951,115,456,2023-12-18 15:58:49,38.02670986649729,14.38,0 days 11:44:00,UberSUV,Faible,Bien,1
3952,412,433,2023-10-02 23:13:47,46.145068648844074,17.45,0 days 14:18:00,UberBlack,Elevé,Moyen,4
3953,212,615,2023-04-17 20:44:35,40.16868726509693,15.19,0 days 12:48:00,UberSUV,Moyen,,3
3954,260,584,2023-10-07 05:49:52,74.49321397352078,28.17,0 days 20:44:00,UberPool,Faible,Mauvais,2
